847;Eric Horgan;M
848;"Jeffrey ""Jeff"" Riseley";M
849;Krzysztof Hubert Kierkowski;M
850;Dokan Sone;M
851;Arere Anentia;M
852;Brian Vincent Mariano;M
853;Tonny Jensen;M
854;"Kenneth Clark ""Kenny"" Moore";M
855;"William Roy ""Bill"" Kerslake";M
856;Naho Emoto;F
857;"Deborah Ann ""Debbie"" Bowman-Sullivan";F
858;David Grogan;M
859;Ferenc Dzsa;M
860;Patricia Serneels;F
861;Paul Anthony D. Mattick;M
862;Pascale Hermant;F
863;Yuki Nagasato-Ogimi;F
864;Vasilios Stavrinos;M
865;Jan Turner (-Becker);F
866;Roger Caumo;M
867;Margrit Klinger;F
868;Liam Alexander Jewell;M
869;Christie George;F
870;Johan Hugo Bjrklund Bjrklund;M
871;Georges Guillon;M
872;Renat Malikovich Saidov;M
873;Adeola Aboyade-Cole;M
874;Maureen Cynthia Eager;F
875;Shannon Smith;F
876;Pedro Robert Font;M
877;Ryuzo Okuno;M
878;Agustn Caldern Dez;M
879;Angela Denise Coughlan (-Arusoo, -Sharp);F
880;Jn Kubica;M
881;Helen Louise Frank;F
882;Luis Alberto Albino Acua;M
883;Juan Pablo Estelles;M
884;Oleg Sergeyevich Golovanov;M
885;Bibhashwori Rai;F
886;Mario Csar Kindeln Mesa;M
887;Pascale Besson (-Meyet);F
888;Anna Gunilla Olsson;F
889;Volmar Valdemar Wikstrm;M
890;Andrew Martin;M
891;Alfredo Jos Quaquarini;M
892;Christina Victoria Bassadone;F
893;Charles Rusty Holzer;M
894;Vasile Firea;M
895;Domonic Bedggood;M
896;Madelon Baans;F
897;Christophe Meneau;M
898;Marco Antonio Figueroa Montero;M
899;Antonio Sabato;M
900;Toni Kuko;M
901;Simeon Chamov;M
902;Dragan Boltar;M
903;Anatol Richter Jr.;M
904;Tatyana Grigorenko;F
905;Hans Petter Olsson;M
906;Han Hwa-Su;F
907;Johannes Victor Bech Jacobsen;M
908;LaVonna Ann Martin (-Floral);F
909;Hennadiy Viktorovych Avramenko;M
910;Dmitry Igorevich Polishchuk;M
911;Marion Goldkamp (-Hellmann);F
912;"Hedvig ""Hedy"" Garca";F
913;Vagn Steen Peitersen;M
914;Cora Alicto;F
915;"Chukwudi ""Chidi"" Imoh";M
916;Sofia Klingopoulou;F
917;Helene Emma Madison;F
918;Petar Nachev Dachev;M
919;Dolores Ruiz de Assin Jorda;F
920;Abigl Jo;F
921;"Dorothy Moira ""Dot"" Blackie";F
922;Wodzimierz Lewin;M
923;Martina Schmidt (-Schwarz);F
924;"Ricardo Antonio ""Rico"" Pontvianne Jimnez";M
925;Salman Ghassan Al-Dosari;M
926;rick Germain Aguirre Tafolla;M
927;Bruno Wilhelm Zilliacus;M
928;Mariusz Dbrowski;M
929;Matthew Daniel O'Connor;M
930;Sandra Lorena Arenas Campuzano;F
931;Heinz Born;M
932;Bronisaw Gancarz;M
933;W. Fitt;M
934;Hiromichi Kageyama;M
935;Susanna Garabatos Rodrguez;F
936;Yu Myeong-Gun;M
937;William Lockwood;M
938;Vladimir Pavlovich Leontyev;M
939;Takeo Kamachi;M
940;Zoran Kalebi;M
941;Sergey Yuryevich Panov;M
942;Jeong Dae-Yeong;F
943;Tone Gunn Frustl;F
944;Iain Evans;M
945;Mark Wilhelm Drontmann;M
946;Verna Jaye Burnard;F
947;Thrine M. Kane;F
948;Thure Elof Andersson;M
949;"Athanasios ""Thanasis"" Oikonomou";M
950;"Joseph ""Joe"" Jackson";M
951;Eva-Maria Ittner;F
952;"Margaret Mary ""Marg"" Crowley (Leaney-)";F
953;Park Sin-Yeong;M
954;Walter Ernest Peterson;M
955;Gantmriin Dashdavaa;M
956;Konstantin Nikolayevich Grachov;M
957;Romano Caneva;M
958;Ibrahim Rashwan;M
959;Hellmut Theimer;M
960;Jan Antoni Pawowicz;M
961;Qianhong Gotsch (He-);F
962;Ian Blyth;M
963;Gaston Kaanen;M
964;Kazuko Kadoya;F
965;Gelegjamtsyn skhbayar;M
966;Jorge Prez Salinas;M
967;Wadysaw Franciszek Gdek;M
968;nderson Lus de Abreu Oliveira;M
969;"James Robert ""Jamie"" Murray";M
970;David Hollister;M
971;Gina Lizeth Coello Touche;F
972;Ondrej Kutlk;M
973;Ann-Kathrin Linsenhoff (-Kroth, -Rath);F
974;Antonio Baos Alonso;M
975;Jasminka Francki;F
976;"Alvin Roy ""Allie"" Morrison";M
977;Dirk Crois;M
978;lvaro Vicente Domnech;M
979;Peter Mller;M
980;Brigitte Latrille-Gaudin;F
981;Artyom Vyacheslavovich Kosov;M
982;Alan Graham Page;M
983;Luntu Ntloko;F
984;Hassan Farhan Hassoun;M
985;Wessam Slamana;M
986;John Russell Ledder;M
987;"Willem Frederik ""Wim"" van der Kroft";M
988;Lisa Corrigan;F
989;Paul Pierre Raeth;M
990;Jorge R. Flores;M
991;Hilda May Cameron (-Young);F
992;Ramn Damaso Porcel de Peralta Arnolfo;M
993;Kim Jong-Hee;F
994;Li Hongli;M
995;Galina Viktorovna Onoprienko (Zhivilo-);F
996;Raouf Chabchoub;M
997;Frank Maziya;M
998;Viorica Ioja (-Vere);F
999;Victor Bivol;M
1000;Christ'l Smet;F
1001;Adam Wyman Smith;M
1002;Lucianne Barroncas Maia;F
1003;Fernand Auguste Henri Marius Vandernotte;M
1004;Anke Nothnagel-von Seck;F
1005;Jaqueline Antonia Ferreira;F
1006;Michael Anthony Nunes;M
1007;Jemal Rogora;M
1008;Lars-Olof Hk;M
1009;Roland Chavigny;M
1010;Oliver M. Acii;F
1011;Missie Misomali;F
1012;Edward Salas;M
1013;"Lawrence Gerard ""Larry"" O'Connor";M
1014;Rudymar Fleming Pernil;F
1015;Jarred Crous;M
1016;Maren Elizabeth Seidler;F
1017;Takeshi Hagiwara;M
1018;Mathieu Grbille;M
1019;Rudolf Gaveniak;M
1020;Clifford Eric Martin Hall;M
1021;Tatyana Podmaryova;F
1022;Sidney H. Andrew;M
1023;Boko Marinko;M
1024;Kim Won-Tak;M
1025;Serafim Ivanov Barzakov;M
1026;"Hendrik ""Henk"" Schenk";M
1027;"Marcos Antnio ""Marquinho"" Cezar";M
1028;Arkadi Andriasyan;M
1029;Bashir Abdi;M
1030;Alessio Sartori;M
1031;Slavko Koleti;M
1032;Karla Marlene Snchez Rodrguez;F
1033;Sanjay Kumar Rai;M
1034;"Jackson Zophar ""Jack"" Howell";M
1035;Dante Ceccatelli;M
1036;Christina Illum Scherwin;F
1037;"Daniel Edward ""Danny"" Patterson";M
1038;Ben Ali;M
1039;Patrick Delice;M
1040;Jens Bojsen-Mller;M
1041;Khristos Polykhroniou;M
1042;Craig Anthony Anderson;M
1043;Enzo da Ponte Grippo;M
1044;Gil da Cruz Trinidade;M
1045;"Michael Peter ""Mike"" Lewis";M
1046;Zoltn Sos-Ruszka Hradetzky;M
1047;Robert Leodan Alfonso Acea;M
1048;"Jacoba Adriana ""Cootje"" van Kampen-Tonneman";F
1049;Hans Bernhardt;M
1050;Vasily Savinkov;M
1051;Mohamed Ridjali Bakar;M
1052;S. Antonidas;M
1053;Milton Muke;M
1054;Carlos Sala Molera;M
1055;Mirko Bonai;M
1056;Vasilios Ganotis;M
1057;Markus Bchel;M
1058;Orlin Ivanov Ninov;M
1059;Martn Marculeta Barbera;M
1060;Abdelmajid Al-Chetali;M
1061;Roger De Vlaeminck;M
1062;Ki Bo-Bae;F
1063;Gennady Makhnyov;M
1064;Whaddon Chase Niewoudt;M
1065;Sem De Ranieri;M
1066;Valery Ivanovich Postoyanov;M
1067;Joseph Derochie;M
1068;Sophie Michle Moresse-Pichot;F
1069;Radim Konek;M
1070;Jean Robert Maurice Bonin de la Boninire de Beaumont;M
1071;Ondej Sosenka;M
1072;Darya Igorevna Klishina;F
1073;Youba Sissokho Ndiaye;M
1074;Martin Mravk;M
1075;Igor Anatolyevich Maystrenko;M
1076;Mohinder Singh Amar;M
1077;Kaare Gundersen;M
1078;"Matthew ""Matt"" Beckenham";M
1079;Roger Dewasch;M
1080;Stancho Tomov Penchev;M
1081;John Henry Miller;M
1082;Vctor Manuel Saucedo Carillo;M
1083;Erik Johannes Peter Ernst von Holst;M
1084;Louis Henri Bouchard;M
1085;Faycal Laridhi;M
1086;Zsigmond Nagy;M
1087;Hans Jakob Nielsen;M
1088;Haby Niar;F
1089;Daniel Tihomirov Aleksandrov;M
1090;Milan Fillo;M
1091;Valdimar Grmsson;M
1092;"Nicolaas Leonard ""Ted"" Zegwaard";M
1093;Vagn Hgholm (Pedersen);M
1094;Mario Aerts;M
1095;Alexandros Papamikhail;M
1096;"Michael Darrell ""Mike"" Lenzly";M
1097;Francesco Roccati;M
1098;Fabin Hernando Puerta Zapata;M
1099;Ivar Axel Gustaf Lundberg;M
1100;John J. Lysak;M
1101;Mauricio Jos Arteaga Snchez;M
1102;Enzo Del Forno;M
1103;Simon De Cuyper;M
1104;Fernando Acevedo Portugues;M
1105;Pavlina Khristova;F
1106;Angela Farrell;F
1107;"Adelade Henriette ""Ada"" den Haan (-Swinkels)";F
1108;Stanislav Anatolyevich Neverovsky;M
1109;Tefilo Antonio Gutirrez Roncancio;M
1110;"Thomas ""Tom"" Ohman";M
1111;Rinzi Lham;F
1112;Abha Dhillan;F
1113;Ahmed El-Sayed Abdel Hamid Mobarak;M
1114;lvaro Pachn Morales;M
1115;Bohumil Kubrycht;M
1116;Skalzang Dorje;M
1117;Daniel Ryan Cormier;M
1118;Klra Horvth-Csik;F
1119;Nodjialem Myaro;F
1120;Ernst Fridolf Wetterstrand;M
1121;Ladislau Lovrenschi;M
1122;Juan Carlos Bello Angosto;M
1123;Agnieszka Rysiukiewicz (-Szafiska);F
1124;Robert Chamberot;M
1125;Hctor Ladrn de Guevara;M
1126;Dorin Viorel Costra;M
1127;Julin Alberto Rojas Rivera;M
1128;Norihiro Akahoshi;M
1129;Thomas Schmit;M
1130;Thormod Ns;M
1131;Eslam Ahmad Ali Mohamed El-Gendy;M
1132;Andrey Viktorovich Kvochinsky;M
1133;Roger Arthur Ninham;M
1134;Simon de la Rey;M
1135;Irina Olegovna Bazilevskaya;F
1136;An Han-Yeong;M
1137;"Mara del Carmen ""Maica"" Garca Godoy";F
1138;Karina Ocasio Clemente;F
1139;Kadeisha Buchanan;F
1140;Andrius idlauskas;M
1141;Zsolt Madarasz;M
1142;"Philip ""Phil"" Cheetham";M
1143;Conrado S. C. Porta;M
1144;Aage Marius Hansen;M
1145;Park Seong-U;M
1146;Hanna Karolina Laiho;F
1147;"Leszek Melchior ""Lech"" Drogosz";M
1148;Abdul Karim Daoud;M
1149;Dominique Olivier Petit;M
1150;Marie Susanne Ljungskog;F
1151;Edward Francis Gleason;M
1152;Karl Hofstetter;M
1153;Jrgen Plagemann;M
1154;Nicola Selva;M
1155;Krisna Bayu;M
1156;"John Andre ""Joe"" Meyer";M
1157;Farouk Ahmed Sayed;M
1158;Elda Cividino;F
1159;Chloe Logarzo;F
1160;Julio Csar Hernndez Jaraba;M
1161;"Milena ""Milly"" Ludwig (-Steinmetz)";F
1162;"Johann Friedrich Albin ""Hanns"" Beyeler";M
1163;Nicole Denise (-Perez);F
1164;"Jannes Albert ""Jan"" Bruyn";M
1165;"Joachim ""Jochen"" Eigenherr";M
1166;Joseph Agyemang-Gyau;M
1167;Lao Lishi;F
1168;Anna Volodymyrivna Lunova (Yermakova-);F
1169;Abdullah Sultan;M
1170;Pascale Grand;F
1171;Thomas Regge;M
1172;Lionel Van De Roye;M
1173;Demetrio Lozano Jarque;M
1174;Carmen Pimentel;F
1175;Gnther Kriz;M
1176;"Herbert Otto ""Herb"" Barten";M
1177;Gusztv Leikep;M
1178;Karin Guthke (-Hrtig);F
1179;"Ronald Gordon ""Ron"" Foubister";M
1180;Peter Short;M
1181;"Abel ""Abe"" Bekker";M
1182;Robert Theissen;M
1183;Shaun James O'Leary;M
1184;Alaaeldin Ahmad El-Sayyid Abouelkassem;M
1185;Walter Noel Youell;M
1186;Marco Marin;M
1187;Reinaldo Mercado;M
1188;Shigeyuki Dobashi;M
1189;Gastn Rodrguez;M
1190;Imre Polyk;M
1191;Karl Hilding Sonne (Pettersson-);M
1192;Sarah Jane Blanck;F
1193;Helmuth Naud;M
1194;Manuel Rondo Roku;M
1195;Erislandy Savn Cotilla;M
1196;Harry Hans Erik Hannus;M
1197;Joris Nattan Daudet;M
1198;James Nyang Chiengjiek;M
1199;"Michael ""Mike"" Buncic";M
1200;Hideo Fujimoto;M
1201;Markus Piso;M
1202;Malin Sofi Mostrm;F
1203;Blanca M. Cern Pern;F
1204;"James Leo ""Jim"" Norris";M
1205;Elena Lpez Benaches;F
1206;Naomi Ruele;F
1207;Chon Chol-Ho;M
1208;Arnaud Bouet;M
1209;Myrtle Alice Cook (-McGowan);F
1210;Moussa Said;M
1211;Arve Margido Haugen;M
1212;"Edward ""Ewald"" Cebula";M
1213;Louis Bernard Strebler;M
1214;Astrid Kristin Danielsen (-Tangen);F
1215;"Willem Jacobus ""Willie"" Welgemoed";M
1216;Zdenk Hynek Brta;M
1217;Helmuth Resch;M
1218;Ulan Nadyrbek Uulu;M
1219;Hanns-Henning Fastrich;M
1220;Kim Gil-Ja;F
1221;Yuriorkis Gamboa Toledano;M
1222;Colomba Fofana;M
1223;"Niniwa Kiri Rata ""Nin"" Roberts-Lang";F
1224;John Wang Pedersen;M
1225;Joseph Schomacker;M
1226;Waleed Al-Mohamed Abdulmuhsin;M
1227;Anna Vladimirovna Chicherova;F
1228;Robert Edward Phelps;M
1229;Harry Valfrid Siljander;M
1230;Arlette Holsters;F
1231;Saul Hallap;M
1232;"Javier ""Javi"" Martnez Aguinaga";M
1233;Tarek Aziz Benaissa;M
1234;"Daniel Joseph ""Dan"" Butler";M
1235;Henry John Weyland;M
1236;Mmmdli Mehdiyev;M
1237;Javier Raxn Tubac;M
1238;Claus Jrgen From;M
1239;Daniele Dessena;M
1240;Harry Aaron Kernoff;M
1241;Rolf Thomas von Scheele;M
1242;Tahmina Kohistani;F
1243;Alaa El-Din El-Shafei;M
1244;Andr Sicard;M
1245;Mark Dragunski;M
1246;Matheus Marcondes;M
1247;Chang Ming-Chung;M
1248;Peter Dwight Donlon;M
1249;Albert Spni;M
1250;"Frederick Harold ""Frank"" Jerwood";M
1251;Gianni Caldana;M
1252;Pavel ebek;M
1253;Claude Sadio;M
1254;Olivier Nicholas Andr Dacourt;M
1255;Mayu Kida;F
1256;"William Willard ""Bill"" McMillan";M
1257;Kerstin Kielga;F
1258;Norbert Kostel;M
1259;"Hendrik Pieter ""Harry"" Stroo";M
1260;Andr Laloux;M
1261;"Bernard Joseph ""Benny"" McLaughlin, Jr.";M
1262;"Edward ""Ted"" Hale";M
1263;"Albert ""Al"" Sellinger";M
1264;Charumai Mahawat;M
1265;Abdul Razzak Aboobakur;M
1266;Jorge Aarn Claros Jurez;M
1267;Mara Joo Falco;F
1268;Rudolf Kus;M
1269;Abdul Aziz Alpak;M
1270;Rudolf Buchfelder;M
1271;Lidia Castillejo Soriano;F
1272;"Matthew Blake ""Matt"" Simon";M
1273;Thomas Mark Mikael Johanson;M
1274;Ana Fidelia Quirot Mor;F
1275;Roberto Jalnaiz;M
1276;Karl Arthur Jonath;M
1277;Antonn Bark;M
1278;Norman Stevenson Biddulph;M
1279;Jrgen May;M
1280;Santiago Ulio Pascual;M
1281;Luis Hctor Clavel Gertner;M
1282;Alfred Radke;M
1283;Timsah Okalo Mulwal;M
1284;Yuliya Petrovna Gavrilova;F
1285;Kevin S. Eastler;M
1286;Stasys Januauskas (-Jonusas);M
1287;Lajos von Sipeki-von Bals;M
1288;Joseph Geens;M
1289;"William ""Willie"" Reichenstein";M
1290;Stany Kempompo Ngangola;M
1291;Charlie Balea;M
1292;Wauters;M
1293;Irina Sergeyevna Nekrasova;F
1294;Fermin Espinosa Reyes;M
1295;Brge Hougaard Petersen (-Hougaard);M
1296;Eugen Pleko;M
1297;Juan Manuel Fues Hernndez;M
1298;"Kate ""Katie"" Mactier";F
1299;Thor Andreas Marius Jensen;M
1300;Kemal Aksur;M
1301;Igor Kuzmin;M
1302;Karen Melgaard Egdal;F
1303;"Raymond ""Ray"" Hicks";M
1304;Luis Carlos Saldarriaga;M
1305;Pierre Pcher;M
1306;Sheila W. Lerwill (Alexander-);F
1307;Alexa Citiali Moreo Medina;F
1308;eljko Jerkov;M
1309;Arne Jrgensen;M
1310;Santiago Lambre Della Groce;M
1311;Jelena Nikoli;F
1312;Sidonie Verschueren;F
1313;Daniela Ferrian;F
1314;Falilat Ogunkoya (-Osheku);F
1315;Julia Mara Alba Alarc;F
1316;Grzegorz Witold Kleszcz;M
1317;Julian Paul Carroll;M
1318;Karl sten Sandstrm;M
1319;Jong Yon-Hui;F
1320;Lars Peter Berggren;M
1321;Kim Seong-Gil;M
1322;Valeria Silva Merea;F
1323;Jos Ramn Amedo Fernndez;M
1324;Antoine Delescluse;M
1325;Petra Bekaert;F
1326;Tejinder Singh Rao;M
1327;Linda Lee Gustavson (-McGuire);F
1328;Hermann Baumann;M
1329;Nargis Nabiyeva;F
1330;Vladimir Nikolov Savov;M
1331;Sylvia Plischke;F
1332;Graciela Pisonero Castro;F
1333;Rafa Al-Chtioui;M
1334;Libania Grenot Martnez (-Scafetti);F
1335;Beta Siti;F
1336;Helge Hansen;M
1337;"Harold ""Harry"" Sharratt";M
1338;Robert C. Chef d'Htel;M
1339;Nils Johan Widforss;M
1340;Tom Larsen;M
1341;Marte Eliasson;F
1342;"Helena Gerarda Catharina ""Lenie"" Lanting-Keller";F
1343;Nelson Timteo Alves Sardinha;M
1344;Franklin Andrs Nazareno Macas;M
1345;Mohamed Bayati Eslam;M
1346;Bo Henning Lennart Grahn;M
1347;Simone Collio;M
1348;Han Seung-Woo;M
1349;Peter Blecher;M
1350;Brit McRoberts (Lind-Petersen-, -Townsend);F
1351;Giorgio Antonello Vismara;M
1352;Ralph Rhein;M
1353;Catherine Beauchemin-Pinard;F
1354;Florent Maree;M
1355;Luanne Maurice;F
1356;Ambra Migliori;F
1357;Claudine Komgang Fotsing;F
1358;Momchil Karailiev;M
1359;Brigitte Helene Kraus;F
1360;Las da Silva Souza;F
1361;Liviu Rducanu;M
1362;Kim Raisner;F
1363;Emmanuel Bitanga;M
1364;Louis Kozma;M
1365;"Marius ""Maas"" van der Feen";M
1366;Sunder Lamont Nix;M
1367;Javier Botello Garca;M
1368;Brenda Rojas;F
1369;Jesskiel Bikidick;M
1370;Kateina Baurov;F
1371;Hildrun Laufer-Claus;F
1372;Magdolna Gulys (-Szabics);F
1373;Lotfi Khada;M
1374;Jzsef Horvth;M
1375;Dina Arturivna Miftakhutdynova;F
1376;Sergey Fedorchenko;M
1377;Abraham Kiprotich;M
1378;Marie Foucher-Creteau (-Pochez);F
1379;Jos Luiz Aguiar e Ramalho;M
1380;Joo Luiz Gomes Jnior;M
1381;Georgina Claire Harland (-Seccombe);F
1382;Bla Hray;M
1383;Sotirios Vatanidis;M
1384;"Edward James ""Jim"" Nestor";M
1385;Sigrid Mller;F
1386;Andrs Papp;M
1387;Petra Maarit Olli;F
1388;Vitaly Valeryevich Fridzon;M
1389;Amine Bannour;M
1390;Antonn Malinkovi;M
1391;Darley Gregorio Prez Ballesta;M
1392;Chen Kang;M
1393;Juraj Czinege;M
1394;Pedro Damin Prez Dueas;M
1395;Stuart Bowman;M
1396;Oleh Volodymyrovych Blokhin;M
1397;Albert Legrand Baning;M
1398;Roland Feldhoffer;M
1399;Im Yun-Ji;F
1400;Gelindo Bordin;M
1401;"Carmine Robert ""Roby"" La Mura";M
1402;Ri Chol;M
1403;Stewart Green;M
1404;"Rosemary ""Ray"" Howard-Jones";F
1405;"Bohdan John ""Don"" Kwasnycia";M
1406;Konrad Frey;M
1407;Emilie Schwindt;F
1408;Yadessa Kuma;M
1409;Charles G. Bugbee;M
1410;Pierre Paris;M
1411;Egon Oehri;M
1412;"Jacques ""Jack"" Guittet";M
1413;Arthur Mannsbarth;M
1414;Krzysztof Piotr Krawczyk;M
1415;Thomas Hugh Lilley;M
1416;"William C. ""Bill"" Brown";M
1417;Deogracias Asuncion;M
1418;Alberto Fernndez Muoz;M
1419;David Keita;M
1420;Helga Seidler (Fischer-);F
1421;Hersony Gadiel Caneln Vera;M
1422;Francisco Obdulio D'Alessandri;M
1423;Fatou Tiyana;F
1424;Davor Kus;M
1425;Jane Redman;F
1426;Barbara Bishop (-Bovell);F
1427;Athol Charles Meech;M
1428;Bernhard Nermerich;M
1429;Marvin Duane Burns;M
1430;Janice Josephs;F
1431;Mimi Nikolova Hristova;F
1432;Gustavo Adolfo Becker Lasso;M
1433;Ral Manuel Pacheco Mendoza;M
1434;Ahmed Mohamed Abdalaziz Mohamed;M
1435;Jzsef Navarrete;M
1436;George Whitaker;M
1437;Iosyp Hamskiy;M
1438;Kalle Albinus Viljamaa (Sillman-);M
1439;Czesaw Gerwazy Biaas;M
1440;"Abraham Leonardus ""Bram"" Appel";M
1441;Ion Vldu;M
1442;Tatyana Igorevna Gorbunova;F
1443;Rainer Holzhaider;M
1444;Oleksandr Yuriyovych Pielieshenko;M
1445;"Michael E. ""Mike"" Anti";M
1446;Fernando da Cuha Silva;M
1447;Georgina Esther Oladapo (-Day);F
1448;"Jessica Nicole ""Nic"" Arrold";F
1449;Vladimir Dorofeyevich Chuyan;M
1450;Linda Jane Murray-Dragan;F
1451;Benjmin Ceiner;M
1452;Sarina Hlsenbeck (-Fischer);F
1453;Peter Knowles;M
1454;"Dorothea Dirkje Jacoba ""Thea"" du Pon (-Sjoerdsma)";F
1455;Alan Goodrope;M
1456;David Price;M
1457;Steinar Amundsen;M
1458;"Kristopher James ""Kris"" McCarthy";M
1459;Carolic Ilie;M
1460;Heinz Lechner;M
1461;Liao Chin-Ming;M
1462;Frdric Charles du Hen;M
1463;Beata Prei;F
1464;"Beatriz ""Betty"" Kretschmer Ries de Buccicardi";F
1465;Candice Henrietta Scott;F
1466;Hillary Kiprotich Maritim;M
1467;Hanna Gunilla Marklund;F
1468;Barbara Alred (-Collins);F
1469;Werner Nesch;M
1470;Robert E. Farnan;M
1471;Pan Qiang;M
1472;Karl Kiv;M
1473;Sok Chang-Suk;F
1474;Brendon Rodney;M
1475;Norbelis Brzaga Vzquez;M
1476;Paul David Brydon;M
1477;Teruichi Okamura;M
1478;Luigi Contessi;M
1479;Irsan Husen;M
1480;Lzaro L. Iturrieta;M
1481;Osvaldo Fernndez Rodrguez;M
1482;Heinz Eichelbaum;M
1483;Alexandros Theofilakis;M
1484;Mohamed Al-Fararjeh;M
1485;Sergey Alimzhanov;M
1486;Vladimir Shuvalov;M
1487;Henryk Ganzera;M
1488;"William Herbert ""Bill"" Droegemueller";M
1489;Masaya Ando;M
1490;Bla Piros;M
1491;Walter William Brown;M
1492;"Selvagowry ""Gowry"" Retchakan (-Vardakumar, -Hodge)";F
1493;Gilbert Hoef;M
1494;Sid'Ahmed Ould Mohamedou;M
1495;Hanna-Maria Seppl;F
1496;Gilles Dupray;M
1497;Jang Se-Hong;M
1498;Eduard Antoch;M
1499;"Edward ""Ted"" Hudson";M
1500;Andrei Ianko;M
1501;Arthur von Pongracz de Szent-Mikls und vr;M
1502;Kazimierz Sylwester Padzior;M
1503;ukasz Gierak;M
1504;Caroline Fournier;F
1505;Kamal Bahamdan;M
1506;Voldemrs Plade;M
1507;Liu Limin;F
1508;rur Gumundsson;M
1509;Belinda Schmid;F
1510;Pramote Sangskulrote;M
1511;Malcolm John Pyrah;M
1512;"Temitope ""Temi"" Fagbenle";F
1513;Frantiek Hrzik;M
1514;"Bohumil ""Boris"" Honztko";M
1515;Adama Tamboura;M
1516;Yoshio Iimuro;M
1517;Raymond Leslie Smee;M
1518;"Kenneth Paine ""Ken"" Edwards";M
1519;"Washington ""Dodi"" Joseph";M
1520;Nataliya Olehivna Pohrebniak;F
1521;George Innocent;M
1522;Li Xiaoqin;F
1523;Vladimir Sidorkin;M
1524;Mario Srgio Lotufo;M
1525;Melanie Skillman (Soltysik-, -Hull);F
1526;Mara Margarita Formeiro;F
1527;Martin Natchaba Adouna;M
1528;Kim Jun-Ho;M
1529;Carlos Jorge Neto Martins;M
1530;"Donald Alexander ""Don"" Sheff";M
1531;Delphine Regease;F
1532;Ri Ok-Rim;F
1533;Hermann Bitz;M
1534;Taoufik Maaouia;M
1535;Eric Ogden Dutton;M
1536;Silvano Abba;M
1537;Ji Reitman (-Hummelhans);M
1538;Kaarlo Anton Koskelo (pl-);M
1539;Beata Dorota Predehl (Wrbel-, Binkowska-);F
1540;"Joseph Louis ""Joe"" Levis";M
1541;"Peter T. ""Pete"" George";M
1542;Natasa Douchev-Janics;F
1543;Tom Eric McWilliam;M
1544;Martin J. Reader;M
1545;Grace Wood;F
1546;Stann Waithe;M
1547;Fredrik Raaen Bekken;M
1548;Frantiek Duek;M
1549;Knud Lundberg;M
1550;Ezra Kenyoke Sambu;M
1551;Vctor Julio Rodrguez Villavicencio;M
1552;John Norman Frank Robertson;M
1553;Julien Lehouck;M
1554;Giuseppe Mazzanti;M
1555;Mohamed Ouamar Ghrib;M
1556;Mohamed Youssef;M
1557;Walter Kusch;M
1558;"Willem Frederik ""Wim"" Fock";M
1559;Lee Dong-Uk;M
1560;Lesley Margaret Morton (-Ryan);F
1561;"Alexander German ""Sander"" Baart";M
1562;Grant Leury;M
1563;Roberto Heinze Hauser;M
1564;Alphonse Dewette;M
1565;Carlin Russell Isles;M
1566;Karl Gunnar Julius Rasmussen;M
1567;Andreas Giglmayr;M
1568;"Willem ""Wim"" Hermsen";M
1569;Mikhail Mitakis;M
1570;Jana Perlberg;F
1571;"Elisabeth Anthonius Maria Ingnatius ""Lisette"" Sevens";F
1572;Mircea Gheorghiu;M
1573;Katya Lazova (-Oracheva);F
1574;Dragutin urbek;M
1575;Nagahira Okabe;M
1576;"Steven Franklin C. ""Steve"" Grotowski";M
1577;Giovanni Evangelisti;M
1578;Alireza Mohammad Karimimachiani;M
1579;Ctirad Jungmann;M
1580;Lara Heinz;F
1581;Marcel Louis Berr;M
1582;Li Dahui;M
1583;Maulen Satymbayevich Mamyrov;M
1584;Ravi Nayakar;M
1585;David Vctor Manuel Sevilla Camacho;M
1586;Alena Peterkov (-Pavlikov);F
1587;Rubn Oscar Carballo;M
1588;Moffat Mutumbo Sinkala;M
1589;Serhiy Lavrentiyovych Makarenko;M
1590;Bruno Fattori;M
1591;Mamodaly Ashikhoussen;M
1592;Paula Baracho Rosas Ribeiro;F
1593;"Clinton Dwight ""Clint"" Banbury";M
1594;Reinhard Alber;M
1595;Gilberto Soriano Ramrez;M
1596;Hidemi Miyashita;M
1597;Florian Fuchs;M
1598;Josip Skoko;M
1599;Sofyan El-Gadi;M
1600;Sigurd Emanuel Hoel;M
1601;"Gustaf Lennart ""Gsta"" Lindh";M
1602;Henri Bini;M
1603;Peta Lewin;F
1604;Robert Belza;M
1605;Ajitpal Singh Kular;M
1606;Oral Mishach Ogilvie;M
1607;"Lodewijk Johannes ""Rob"" Harmeling";M
1608;Isael lvarez Bicez;M
1609;Tobias Khne;M
1610;Edwin Marvin Rick;M
1611;Evdokiya Pandezova;F
1612;Veerachat Saturngrum;M
1613;Marco Bui;M
1614;Ben Ali Beghouach;M
1615;Gong Zhichao;F
1616;Rolf Larcher;M
1617;Jens Oluf Smedegaard Hansen;M
1618;Nelson Jess Mora Molina;M
1619;Gracie Junita Terry Pego;F
1620;Amir Ghomi;M
1621;Humberto Andr Redes Filho;M
1622;Volodymyr Pulnikov;M
1623;Vlad Hagiu;M
1624;Arshad Choudhry;M
1625;Cayla George;F
1626;Rajmund Karwicki;M
1627;Gonzalo Garca Lagos;M
1628;Ryom Chun-Ja;F
1629;Stephanie Xu Sang;F
1630;Daniel Mark Nestor;M
