51628;96382;1920;19;183.0;80.0
51629;101425;1980;31;176.0;74.0
51630;42432;2012;28;188.0;80.0
51631;86066;1948;23;;
51632;93483;1984;37;190.0;104.0
51633;55144;1980;20;188.0;81.0
51634;16144;2008;30;175.0;76.0
51635;75477;2000;20;175.0;80.0
51636;72936;2000;18;170.0;59.0
51637;35297;1992;24;189.0;86.0
51638;106888;2016;40;174.0;60.0
51639;15563;2000;20;167.0;54.0
51640;2958;2012;25;171.0;79.0
51641;2709;1952;30;;
51642;169;2000;24;175.0;85.0
51643;111171;1964;28;165.0;57.0
51644;108326;2016;32;185.0;85.0
51645;43105;1964;23;189.0;75.0
51646;1721;1984;18;158.0;52.0
51647;23748;2016;28;178.0;64.0
51648;78446;2008;26;172.0;64.0
51649;38356;2000;23;170.0;63.0
51650;13887;1988;22;165.0;64.0
51651;1812;2008;24;170.0;56.0
51652;34554;1996;26;168.0;56.0
51653;54443;1988;27;175.0;77.0
51654;40612;2000;24;178.0;76.0
51655;65440;1964;26;174.0;80.0
51656;103100;2016;22;157.0;54.0
51657;70399;1984;20;170.0;59.0
51658;34800;2000;18;158.0;48.0
51659;36196;1964;26;180.0;68.0
51660;21304;1992;39;;
51661;93185;2008;27;174.0;71.0
51662;55582;1960;19;170.0;
51663;58248;1992;28;;
51664;67509;1988;21;172.0;70.0
51665;58882;1988;25;165.0;58.0
51666;96201;1988;23;163.0;60.0
51667;2233;1948;0;173.0;64.0
51668;87294;1984;31;201.0;100.0
51669;104544;1972;26;184.0;84.0
51670;92953;1992;30;187.0;113.0
51671;79656;1996;20;180.0;75.0
51672;7866;1976;23;176.0;71.0
51673;98687;1992;26;178.0;71.0
51674;74531;1980;29;183.0;84.0
51675;40967;2000;22;170.0;80.0
51676;90932;1924;23;185.0;
51677;15709;2016;25;186.0;78.0
51678;37284;1992;24;163.0;56.0
51679;38877;2004;22;170.0;94.0
51680;23509;2012;30;172.0;59.0
51681;10304;2016;31;168.0;85.0
51682;38587;1992;28;198.0;100.0
51683;42923;1988;17;168.0;67.0
51684;59458;1928;0;;
51685;50520;2000;31;188.0;79.0
51686;49142;1992;25;180.0;75.0
51687;47729;2016;26;170.0;59.0
51688;81707;1996;21;190.0;82.0
51689;49316;1964;27;184.0;80.0
51690;48004;1904;22;173.0;
51691;52411;2008;18;168.0;60.0
51692;109798;1992;25;196.0;97.0
51693;33150;2012;28;195.0;105.0
51694;104294;1984;24;177.0;72.0
51695;48236;1972;26;198.0;85.0
51696;58854;1960;33;170.0;76.0
51697;95170;1992;21;;
51698;85901;2008;24;195.0;95.0
51699;105544;1972;31;176.0;80.0
51700;82923;2004;21;160.0;48.0
51701;100544;1972;37;157.0;63.0
51702;68087;2004;21;170.0;59.0
51703;32532;2000;33;160.0;58.0
51704;52294;1924;0;;75.0
51705;2915;1972;18;157.0;49.0
51706;85500;1928;0;;
51707;104619;2004;23;169.0;63.0
51708;100867;1988;24;192.0;87.0
51709;11369;1980;23;183.0;70.0
51710;77525;2012;39;178.0;77.0
51711;39880;1980;29;193.0;95.0
51712;9577;2004;29;173.0;56.0
51713;59508;1968;27;165.0;67.0
51714;40565;2004;25;170.0;59.0
51715;89739;2004;32;184.0;83.0
51716;57281;2000;25;170.0;61.0
51717;17300;1984;23;180.0;96.0
51718;57332;1992;27;185.0;107.0
51719;29579;1976;23;173.0;63.0
51720;113634;1988;30;179.0;90.0
51721;92026;1964;28;177.0;94.0
51722;64134;2000;26;182.0;90.0
51723;49003;1960;20;162.0;56.0
51724;54764;1928;47;;
51725;27986;1952;35;168.0;60.0
51726;111292;1968;25;175.0;72.0
51727;11015;1960;23;166.0;62.0
51728;66930;2000;15;174.0;72.0
51729;2830;1964;21;181.0;77.0
51730;98835;1936;31;164.0;49.0
51731;36354;2008;33;215.0;118.0
51732;104118;1992;22;176.0;64.0
51733;64560;1964;24;161.0;56.0
51734;27801;1976;30;172.0;63.0
51735;105753;2016;21;168.0;66.0
51736;815;2016;25;180.0;94.0
51737;71041;2016;24;177.0;75.0
51738;13286;2008;23;191.0;78.0
51739;44470;1984;0;;
51740;39861;2008;39;165.0;68.0
51741;87456;2008;18;175.0;69.0
51742;113662;2000;32;178.0;70.0
51743;66429;2000;24;178.0;68.0
51744;54475;1948;0;;
51745;113788;2016;27;185.0;125.0
51746;1257;1996;26;179.0;62.0
51747;110095;2012;21;188.0;84.0
51748;7965;1960;24;189.0;84.0
51749;3877;2008;31;174.0;71.0
51750;110132;1996;25;178.0;74.0
51751;43767;1992;19;188.0;75.0
51752;44022;2000;44;178.0;68.0
51753;82293;1972;25;;
51754;101823;2008;25;167.0;64.0
51755;29122;2012;30;173.0;68.0
51756;108726;2004;33;178.0;84.0
51757;42305;1968;23;176.0;63.0
51758;56712;2008;41;167.0;73.0
51759;85592;2016;22;170.0;57.0
51760;77706;1980;18;181.0;73.0
51761;102303;1976;19;186.0;85.0
51762;93227;1992;31;190.0;96.0
51763;29566;1984;28;185.0;78.0
51764;114062;1996;21;193.0;80.0
51765;111690;1992;20;178.0;62.0
51766;113071;1988;23;187.0;77.0
51767;58450;2008;32;170.0;55.0
51768;15633;1972;21;182.0;105.0
51769;18215;1996;34;188.0;95.0
51770;106157;1972;21;176.0;80.0
51771;8842;1988;21;158.0;45.0
51772;95990;2000;24;173.0;64.0
51773;101724;2004;30;193.0;69.0
51774;82454;2016;30;179.0;75.0
51775;111150;1992;24;163.0;57.0
51776;97034;1984;0;168.0;65.0
51777;26546;1988;28;;
51778;85017;2016;23;170.0;55.0
51779;105323;1988;21;176.0;63.0
51780;85442;2016;32;164.0;89.0
51781;90178;1980;18;150.0;60.0
51782;48869;1932;18;191.0;79.0
51783;68826;1912;29;169.0;
51784;43476;2004;34;180.0;115.0
51785;90591;1968;32;175.0;80.0
51786;111588;1988;21;170.0;56.0
51787;109820;2016;25;172.0;64.0
51788;18106;1984;23;170.0;64.0
51789;90556;2016;27;176.0;60.0
51790;110450;1908;19;185.0;78.0
51791;54158;1996;35;174.0;62.0
51792;101032;2004;23;172.0;73.0
51793;98933;1968;22;173.0;60.0
51794;79068;1992;34;173.0;93.0
51795;92406;1996;24;165.0;50.0
51796;95880;2000;24;192.0;110.0
51797;14450;2016;30;193.0;93.0
51798;32391;1992;29;170.0;67.0
51799;17549;1972;39;178.0;76.0
51800;101731;2000;28;168.0;52.0
51801;56625;1964;27;170.0;66.0
51802;46049;1948;25;172.0;64.0
51803;106100;1968;21;174.0;70.0
51804;10305;2004;22;204.0;142.0
51805;21205;1964;29;174.0;61.0
51806;109739;2008;22;185.0;85.0
51807;53392;1988;22;177.0;93.0
51808;3724;2012;24;179.0;69.0
51809;90799;2000;27;183.0;65.0
51810;88241;2016;26;180.0;77.0
51811;35536;1996;25;166.0;65.0
51812;34943;1988;27;182.0;70.0
51813;47804;1984;21;182.0;84.0
51814;88493;1988;25;164.0;44.0
51815;81203;1976;27;182.0;73.0
51816;30574;1992;23;168.0;60.0
51817;34165;1992;24;178.0;76.0
51818;29976;1988;14;175.0;57.0
51819;33475;2000;32;175.0;70.0
51820;17339;1920;34;;
51821;34014;1996;31;158.0;46.0
51822;67324;1928;0;;
51823;102921;1988;29;159.0;62.0
51824;94401;2012;29;190.0;96.0
51825;37847;1924;29;;
51826;1493;1980;34;171.0;75.0
51827;76352;2000;25;164.0;53.0
51828;5227;1992;26;166.0;63.0
51829;27789;2004;26;182.0;78.0
51830;13697;1972;21;176.0;77.0
51831;108258;2016;29;182.0;74.0
51832;103722;1968;21;177.0;75.0
51833;90434;2004;25;163.0;73.0
51834;61021;1960;24;165.0;60.0
51835;67471;2012;22;169.0;55.0
51836;32343;1996;20;194.0;130.0
51837;31723;1984;20;187.0;80.0
51838;19947;1996;30;183.0;90.0
51839;20680;1924;0;;
51840;109806;2016;24;179.0;75.0
51841;45762;2000;22;171.0;70.0
51842;34726;1996;32;205.0;116.0
51843;97836;1992;30;;
51844;13047;1980;23;195.0;95.0
51845;67988;1936;21;186.0;79.0
51846;8041;1988;26;187.0;90.0
51847;42256;1964;27;190.0;75.0
51848;18516;1996;27;186.0;80.0
51849;88188;2000;26;187.0;67.0
51850;112789;1996;23;203.0;103.0
51851;105711;1968;27;173.0;71.0
51852;5449;1924;0;;
51853;88342;1980;26;170.0;69.0
51854;113731;1984;23;178.0;75.0
51855;110574;2000;23;166.0;56.0
51856;99158;1984;0;;
51857;110337;1976;22;197.0;81.0
51858;64443;2012;26;170.0;55.0
51859;6369;2000;27;174.0;75.0
51860;98102;1960;29;180.0;68.0
51861;62023;2016;25;175.0;59.0
51862;105365;2016;26;190.0;103.0
51863;57378;1912;35;168.0;
51864;96456;2000;30;175.0;60.0
51865;102044;2004;36;167.0;68.0
51866;16825;1972;26;193.0;76.0
51867;58802;2012;23;185.0;79.0
51868;109814;1960;27;169.0;68.0
51869;88641;2000;30;176.0;58.0
51870;100784;1948;34;185.0;95.0
51871;12789;2000;19;180.0;78.0
51872;106517;1988;18;160.0;49.0
51873;111402;2004;22;190.0;86.0
51874;105997;1956;16;166.0;70.0
51875;99535;2004;26;178.0;71.0
51876;24598;2000;26;169.0;58.0
51877;45715;2008;33;203.0;130.0
51878;44831;2016;22;185.0;76.0
51879;95181;2004;27;180.0;68.0
51880;100364;2004;27;198.0;97.0
51881;71439;2016;26;160.0;58.0
51882;50804;1988;50;172.0;72.0
51883;77080;2012;25;180.0;78.0
51884;91378;2008;22;176.0;68.0
51885;58313;2016;24;170.0;59.0
51886;32442;1964;22;180.0;78.0
51887;38068;1972;20;168.0;69.0
51888;69618;1956;29;172.0;72.0
51889;63984;2008;28;177.0;65.0
51890;17715;1988;32;168.0;70.0
51891;11503;2000;18;176.0;72.0
51892;20969;1972;26;180.0;64.0
51893;55088;1972;21;171.0;66.0
51894;68659;2004;21;170.0;94.0
51895;30752;1964;22;167.0;66.0
51896;106296;1972;27;172.0;78.0
51897;111780;2016;29;171.0;67.0
51898;11697;1920;23;166.0;
51899;72559;1964;23;166.0;54.0
51900;31747;2016;24;164.0;53.0
51901;93109;2012;22;188.0;82.0
51902;108357;1964;26;170.0;70.0
51903;67796;2000;22;186.0;85.0
51904;103627;1992;22;184.0;90.0
51905;12684;1992;22;167.0;69.0
51906;103140;1952;30;183.0;78.0
51907;90866;2012;24;176.0;76.0
51908;70261;1972;20;193.0;91.0
51909;87911;2008;21;;65.0
51910;46412;2004;23;199.0;91.0
51911;98734;1996;21;167.0;66.0
51912;48696;1992;21;170.0;60.0
51913;39232;2000;25;175.0;68.0
51914;86401;2004;31;164.0;60.0
51915;28857;2012;23;186.0;75.0
51916;101864;1996;32;178.0;72.0
51917;13126;2008;20;173.0;77.0
51918;78643;2012;32;177.0;63.0
51919;29856;1980;30;164.0;60.0
51920;69284;2008;29;185.0;75.0
51921;109115;2012;38;180.0;100.0
51922;97400;1996;23;196.0;81.0
51923;107632;2012;24;190.0;68.0
51924;39181;1980;30;173.0;54.0
51925;73023;2008;18;180.0;68.0
51926;30490;1984;24;183.0;79.0
51927;8049;1988;18;180.0;73.0
51928;24124;1948;29;;
51929;96411;1996;25;;
51930;112552;1964;20;182.0;63.0
51931;71434;1992;28;;82.0
51932;85835;2016;28;185.0;88.0
51933;31711;2008;31;174.0;58.0
51934;74775;2000;18;172.0;58.0
51935;94989;1996;26;168.0;70.0
51936;112177;1920;25;178.0;82.0
51937;14172;1980;18;190.0;82.0
51938;21931;1988;19;168.0;60.0
51939;59817;1976;32;169.0;61.0
51940;10900;2016;26;175.0;56.0
51941;51659;1976;23;180.0;85.0
51942;55488;1996;24;;
51943;77321;1972;21;178.0;62.0
51944;111019;2012;24;160.0;62.0
51945;33783;1952;21;181.0;79.0
51946;37173;1952;23;189.0;90.0
51947;108360;2004;24;191.0;70.0
51948;110180;2008;23;171.0;55.0
51949;17831;2000;26;160.0;54.0
51950;69581;1960;18;159.0;50.0
51951;6880;2000;28;179.0;85.0
51952;110162;2016;21;166.0;60.0
51953;13031;1984;35;175.0;60.0
51954;77063;1952;59;;
51955;98245;2012;24;185.0;90.0
51956;77395;1920;25;;
51957;111105;1960;22;170.0;79.0
51958;101200;1948;26;163.0;59.0
51959;109204;1964;19;176.0;62.0
51960;78215;2016;21;176.0;65.0
51961;28230;1960;22;190.0;90.0
51962;88596;1976;24;182.0;92.0
51963;63359;2012;27;162.0;65.0
51964;14511;1976;34;176.0;66.0
51965;21929;2004;22;195.0;105.0
51966;107822;2000;22;172.0;68.0
51967;71485;2000;29;171.0;59.0
51968;106722;2016;27;180.0;77.0
51969;79814;1976;21;175.0;54.0
51970;54292;2004;24;179.0;73.0
51971;33776;2012;35;193.0;96.0
51972;83065;1964;30;167.0;59.5
51973;82959;1992;28;172.0;60.0
51974;52513;1976;22;157.0;52.0
51975;76099;1932;0;;
51976;62615;2004;20;188.0;82.0
51977;85600;2016;28;173.0;70.0
51978;58268;1936;24;;
51979;106693;1960;27;156.0;64.0
51980;7317;1964;24;166.0;60.0
51981;30297;1952;24;;
51982;37674;1984;21;195.0;80.0
51983;34222;1948;20;178.0;73.0
51984;96134;2000;21;184.0;93.0
51985;96383;1948;26;;
51986;90827;1972;22;181.0;82.0
51987;38329;1936;26;;
51988;82641;2008;25;172.0;72.0
51989;6102;2004;33;168.0;55.0
51990;19753;2016;25;187.0;84.0
51991;61581;1976;22;157.0;45.0
51992;56733;1960;31;180.0;64.0
51993;67828;2008;35;188.0;76.0
51994;105050;1996;25;175.0;70.0
51995;58403;1996;23;185.0;72.0
51996;53068;2008;28;195.0;90.0
51997;38310;2004;21;214.0;108.0
51998;37208;2016;22;170.0;88.0
51999;73213;1924;22;186.0;74.0
52000;69736;2004;23;187.0;70.0
52001;46726;1972;27;165.0;51.0
52002;87873;1996;31;170.0;53.0
52003;16126;1960;31;170.0;65.0
52004;51583;1924;23;171.0;64.0
52005;26187;1964;25;184.0;74.0
52006;72231;1908;33;;
52007;81699;1952;29;;
52008;45827;1992;24;;
52009;77866;1984;30;175.0;75.0
52010;88905;1988;26;178.0;74.0
52011;47944;2012;28;193.0;86.0
52012;80925;1968;24;183.0;80.0
52013;23860;2008;21;193.0;100.0
52014;66246;2004;29;176.0;76.0
52015;59115;1928;19;;
52016;62328;1996;27;183.0;72.0
52017;103610;1964;25;175.0;63.0
52018;16124;1956;24;158.0;50.0
52019;92614;1996;25;198.0;95.0
52020;25692;2004;36;174.0;85.0
52021;84889;1996;27;177.0;70.0
52022;14399;1976;19;176.0;68.0
52023;108886;2008;19;165.0;48.0
52024;103900;2000;23;175.0;64.0
52025;38591;2004;32;186.0;78.0
52026;44554;1984;25;180.0;73.0
52027;55631;1996;20;186.0;75.0
52028;105009;1984;22;188.0;83.0
52029;49238;1972;32;177.0;74.0
52030;102595;2000;26;170.0;55.0
52031;24522;1988;22;170.0;67.0
52032;111079;2004;28;171.0;62.0
52033;47074;1952;21;;
52034;12675;2000;31;170.0;57.0
52035;109647;1980;24;177.0;79.0
52036;91700;2004;27;189.0;70.0
52037;84470;2016;21;189.0;79.0
52038;105716;2012;20;177.0;73.0
52039;30107;1980;17;170.0;62.0
52040;96207;1964;25;194.0;87.0
52041;9147;2016;27;172.0;68.0
52042;104916;1956;28;170.0;75.0
52043;89779;2008;32;180.0;98.0
52044;54839;1992;31;175.0;74.0
52045;97932;1908;22;;
52046;101400;2008;23;189.0;102.0
52047;58172;2012;22;180.0;81.0
52048;13875;1996;21;196.0;59.0
52049;36031;1972;30;172.0;60.0
52050;99395;1920;22;170.0;70.0
52051;756;2004;30;163.0;50.0
52052;107832;1976;18;157.0;45.0
52053;108738;2008;39;180.0;73.0
52054;22792;2000;22;183.0;72.0
52055;24552;1972;24;160.0;57.0
52056;56539;1956;27;;
52057;8612;1988;21;164.0;76.0
52058;92382;1936;21;;
52059;90461;2016;26;189.0;87.0
52060;13966;2016;25;193.0;120.0
52061;16007;2004;23;185.0;75.0
52062;3315;1988;29;190.0;75.0
52063;79309;1952;22;;
52064;4015;2008;19;180.0;77.0
52065;29972;2012;22;178.0;66.0
52066;94056;2004;33;193.0;96.0
52067;19908;2004;22;169.0;60.0
52068;82304;1976;14;166.0;52.0
52069;109145;2008;35;179.0;94.0
52070;84751;1936;21;183.0;73.0
52071;73056;1952;20;;74.0
52072;18956;2004;26;172.0;54.0
52073;100930;1980;25;178.0;90.0
52074;20002;1992;29;176.0;60.0
52075;88776;1996;39;181.0;82.0
52076;111123;1972;27;165.0;75.0
52077;64884;2000;22;162.0;57.0
52078;1532;1996;18;160.0;54.0
52079;96763;1968;18;175.0;78.0
52080;105109;1936;21;183.0;77.0
52081;51145;1960;22;186.0;84.0
52082;63448;1984;30;175.0;60.0
52083;45783;1980;26;187.0;80.0
52084;74335;1936;20;195.0;
52085;43733;1976;35;178.0;72.0
52086;94491;2004;21;178.0;85.0
52087;50511;1960;0;170.0;63.0
52088;22534;1976;16;182.0;81.0
52089;18222;1976;17;159.0;51.0
52090;80884;2000;34;190.0;90.0
52091;40909;1976;25;173.0;69.0
52092;61854;1964;27;167.0;58.0
52093;48709;1964;28;171.0;75.0
52094;5280;1936;37;;
52095;51767;2016;33;163.0;55.0
52096;17516;1996;32;166.0;58.0
52097;65135;1984;29;185.0;82.0
52098;87562;1976;26;196.0;94.0
52099;74072;1928;62;;
52100;60136;2004;26;172.0;65.0
52101;77919;1956;22;177.0;53.0
52102;80891;1904;20;;
52103;50678;1992;17;166.0;57.0
52104;85619;1996;26;191.0;83.0
52105;15948;2016;27;191.0;87.0
52106;53650;1948;33;181.0;95.0
52107;29347;2000;21;175.0;73.0
52108;62610;2012;27;189.0;73.0
52109;60687;1992;19;172.0;70.0
52110;103751;1936;27;176.0;68.0
52111;79223;2000;18;170.0;61.0
52112;14793;2016;22;185.0;69.0
52113;111016;1924;31;168.0;
52114;70089;1984;24;189.0;90.0
52115;66925;1984;25;175.0;67.0
52116;12103;2016;21;171.0;70.0
52117;55951;1992;22;182.0;109.0
52118;88765;2012;39;180.0;80.0
52119;13550;1980;25;185.0;92.0
52120;70930;1984;19;184.0;77.0
52121;19671;1972;22;163.0;56.0
52122;103554;2008;23;174.0;59.0
52123;82993;1996;25;167.0;52.0
52124;9755;1928;19;192.0;96.0
52125;23792;2008;26;164.0;55.0
52126;75614;1984;24;183.0;93.0
52127;30608;1960;22;183.0;88.0
52128;27237;2016;35;190.0;75.0
52129;86276;1952;23;157.0;50.0
52130;17190;1992;33;193.0;123.0
52131;53743;2008;30;191.0;87.0
52132;62114;1928;38;;
52133;113627;1988;18;161.0;46.0
52134;76367;1972;25;183.0;78.0
52135;102797;1936;25;184.0;91.0
52136;46244;2016;19;171.0;71.0
52137;110179;2012;39;188.0;95.0
52138;29065;2016;25;179.0;56.0
52139;26741;1988;22;189.0;79.0
52140;77608;1972;26;177.0;78.0
52141;17931;2000;17;165.0;54.0
52142;69336;1988;25;170.0;75.0
52143;99113;2012;27;170.0;61.0
52144;41272;2004;19;174.0;52.0
52145;98516;1996;23;147.0;54.5
52146;106791;1992;24;157.0;56.0
52147;81045;1960;43;179.0;82.0
52148;29467;1928;29;172.0;54.0
52149;36491;1964;19;179.0;69.0
52150;30894;1936;29;;
52151;56098;2016;32;178.0;72.0
52152;58805;1988;29;185.0;70.0
52153;80655;1996;20;188.0;75.0
52154;52009;2004;26;181.0;80.0
52155;98114;1980;25;187.0;75.0
52156;58604;1964;25;189.0;97.0
52157;53817;1928;25;;
52158;26202;1936;0;;
52159;83285;2008;31;160.0;80.0
52160;85222;1992;26;;
52161;62568;2000;18;174.0;56.0
52162;89877;2016;20;192.0;105.0
52163;97264;1948;26;183.0;75.0
52164;88167;1996;24;170.0;69.0
52165;38487;1980;21;180.0;79.0
52166;98604;1960;30;178.0;
52167;55748;1992;29;190.0;108.0
52168;34059;2016;32;190.0;86.0
52169;92662;1984;24;170.0;58.0
52170;103049;1996;30;179.0;76.0
52171;915;1992;28;188.0;77.0
52172;70506;2004;31;189.0;100.0
52173;64387;2000;30;195.0;120.0
52174;64709;1936;23;;
52175;83625;2012;33;186.0;72.0
52176;39853;1996;26;183.0;94.0
52177;94642;2016;27;160.0;57.0
52178;23865;1968;21;185.0;74.0
52179;108700;1996;25;170.0;65.0
52180;103619;1908;23;196.0;
52181;92690;2016;22;166.0;64.0
52182;103998;2012;32;170.0;70.0
52183;36586;2012;40;174.0;118.0
52184;10214;1976;24;178.0;68.0
52185;17573;1968;21;177.0;72.0
52186;86499;1908;0;;
52187;11081;2008;19;176.0;63.0
52188;102523;1928;29;180.0;73.0
52189;80132;2016;28;163.0;57.0
52190;10081;1976;30;193.0;87.0
52191;44916;1952;19;166.0;52.0
52192;103046;1956;25;175.0;61.0
52193;61936;1956;28;172.0;60.0
52194;92405;2016;31;198.0;111.0
52195;80837;2008;20;186.0;80.0
52196;8626;2016;23;160.0;54.0
52197;67637;1976;29;174.0;74.0
52198;75506;1952;21;;
52199;44911;2012;22;179.0;70.0
52200;97248;2000;33;174.0;68.0
52201;20498;1968;25;177.0;69.0
52202;8335;1976;26;180.0;83.0
52203;23010;1920;27;;
52204;8519;2000;20;175.0;71.0
52205;41454;2000;24;178.0;81.0
52206;20515;1980;29;166.0;58.0
52207;41092;2008;29;164.0;53.0
52208;24378;1992;24;;
52209;57596;1964;25;195.0;91.0
52210;62677;1948;31;173.0;64.0
52211;44885;2008;25;193.0;91.0
52212;73115;1996;21;170.0;54.0
52213;85984;1964;14;147.0;38.0
52214;105200;1976;23;172.0;70.0
52215;68557;1988;22;182.0;78.0
52216;80686;1956;25;190.0;87.0
52217;77992;2012;29;178.0;85.0
52218;1520;2016;28;171.0;63.0
52219;61544;1988;25;198.0;93.0
52220;52788;1972;34;182.0;78.0
52221;6532;1976;19;158.0;51.0
52222;11761;2012;27;183.0;83.0
52223;106234;2012;20;165.0;57.0
52224;65962;1996;22;169.0;63.0
52225;42177;2016;25;195.0;98.0
52226;113499;1924;33;173.0;69.0
52227;102904;1964;26;180.0;68.0
52228;103326;1952;33;176.0;74.0
52229;95612;2016;26;171.0;68.0
52230;18133;2012;31;172.0;78.0
52231;100888;1968;27;185.0;72.0
52232;26249;2008;31;179.0;70.0
52233;67866;2008;24;176.0;69.0
52234;774;2016;26;180.0;89.0
52235;66730;1976;23;173.0;59.0
52236;54034;2004;22;167.0;59.0
52237;101122;1980;22;183.0;74.0
52238;104591;2012;25;163.0;54.0
52239;51968;1984;26;170.0;67.0
52240;7600;2008;25;195.0;86.0
52241;56426;1992;22;190.0;86.0
52242;24542;1980;0;142.0;49.0
52243;19663;1996;26;165.0;55.0
52244;60783;1972;24;180.0;69.0
52245;27705;1992;24;183.0;77.0
52246;87117;1980;25;177.0;62.0
52247;42108;1992;32;180.0;75.0
52248;111772;2008;23;162.0;63.0
52249;23858;1976;29;188.0;90.0
52250;109041;1960;28;176.0;71.0
52251;21;2000;30;182.0;67.0
52252;53095;1980;21;185.0;77.0
52253;19644;1988;27;;
52254;94525;1980;26;185.0;85.0
52255;48969;1960;19;169.0;59.0
52256;67537;1980;23;171.0;60.0
52257;7916;1984;26;190.0;105.0
52258;113344;2016;35;183.0;85.0
52259;110433;1976;29;164.0;57.0
52260;112064;2000;24;186.0;77.0
52261;87029;1972;27;179.0;61.0
52262;95475;1992;25;170.0;55.0
52263;70142;1988;20;157.0;46.0
52264;82110;1964;39;159.0;85.0
52265;79576;1992;35;;
52266;100795;2016;23;175.0;63.0
52267;62499;1988;26;172.0;78.0
52268;109774;2004;22;196.0;70.0
52269;63630;1988;20;169.0;63.0
52270;42769;1948;27;;
52271;86124;1988;25;187.0;81.0
52272;49940;1972;20;186.0;79.0
52273;96853;1996;17;190.0;81.0
52274;50923;1988;26;170.0;75.0
52275;90050;1972;28;175.0;57.0
52276;4105;2000;20;169.0;59.0
52277;88737;1992;26;167.0;57.0
52278;13862;1968;21;168.0;64.0
52279;106381;1960;24;186.0;83.0
52280;22125;1996;25;193.0;82.0
52281;24966;2012;27;170.0;56.0
52282;114077;1968;23;170.0;71.0
52283;92201;2000;19;160.0;58.0
52284;44105;2016;23;178.0;58.0
52285;111675;1976;23;184.0;93.0
52286;9952;2012;21;165.0;60.0
52287;109862;2004;20;177.0;61.0
52288;101972;2008;36;168.0;55.0
52289;11098;1992;24;174.0;56.0
52290;45162;1968;21;192.0;92.0
52291;60303;2004;25;168.0;50.0
52292;108798;1992;25;178.0;73.0
52293;87904;2012;28;169.0;56.0
52294;43997;2012;26;181.0;75.0
52295;103059;2016;28;186.0;88.0
52296;101990;2016;23;170.0;68.0
52297;73972;2008;24;180.0;72.0
52298;102963;1996;29;180.0;74.0
52299;49294;1996;33;185.0;95.0
52300;44698;1968;26;196.0;97.0
52301;77689;1984;19;168.0;51.0
52302;34404;1960;29;180.0;74.0
52303;107331;1948;34;183.0;
52304;100558;2004;21;170.0;59.0
52305;8644;2008;26;176.0;73.0
52306;34080;2004;28;175.0;73.0
52307;18945;2012;28;188.0;82.0
52308;89855;2012;24;186.0;80.0
52309;41720;1968;0;175.0;65.0
52310;60870;1984;31;180.0;65.0
52311;76916;2012;23;175.0;73.0
52312;99182;1972;31;178.0;75.0
52313;104979;2016;49;167.0;60.0
52314;411;1952;21;;
52315;41731;2000;22;162.0;53.0
52316;26482;1996;22;165.0;63.0
52317;58536;1996;27;;
52318;21180;2000;24;163.0;52.0
52319;107781;1996;26;173.0;72.0
52320;28027;1984;19;155.0;59.0
52321;52012;2004;20;182.0;56.0
52322;92475;1992;22;173.0;63.0
52323;74956;2012;24;170.0;59.0
52324;23144;1984;28;186.0;81.0
52325;92894;1976;19;173.0;60.0
52326;8303;2008;23;158.0;48.0
52327;85634;1964;36;190.0;83.0
52328;68291;2012;15;146.0;43.0
52329;4678;1984;23;190.0;120.0
52330;68839;2016;23;176.0;85.0
52331;105610;1960;22;175.0;62.0
52332;108375;2016;26;183.0;75.0
52333;3405;2016;30;169.0;62.0
52334;84205;2016;21;186.0;87.0
52335;100819;1984;29;176.0;59.0
52336;110856;2012;33;180.0;80.0
52337;46901;1992;30;168.0;55.0
52338;30199;1984;29;;
52339;87216;2016;28;187.0;88.0
52340;730;1980;23;170.0;63.0
52341;106313;1984;20;180.0;68.0
52342;24381;1964;29;175.0;68.0
52343;49654;1968;25;179.0;75.0
52344;22594;2008;35;190.0;100.0
52345;75148;1920;42;178.0;
52346;105701;2004;43;174.0;85.0
52347;60704;1980;22;172.0;66.0
52348;101742;2008;19;188.0;78.0
52349;10691;1964;30;162.0;56.0
52350;11062;1972;28;187.0;91.0
52351;45365;2004;24;187.0;70.0
52352;55495;2004;28;163.0;61.0
52353;72334;1948;25;;67.0
52354;64222;1992;34;182.0;80.0
52355;7741;1988;30;168.0;63.0
52356;66733;1956;18;155.0;58.0
52357;63012;1948;42;;
52358;8933;1960;26;164.0;60.0
52359;110232;2008;34;170.0;65.0
52360;98945;1992;21;163.0;61.0
52361;23159;1936;28;;
52362;102584;1948;0;175.0;75.0
52363;85779;2008;24;165.0;59.0
52364;40796;2012;21;188.0;100.0
52365;2084;1972;43;173.0;93.0
52366;12101;2016;25;197.0;114.0
52367;19264;2016;23;153.0;42.0
52368;58148;2012;19;195.0;95.0
52369;23158;1964;24;173.0;66.0
52370;22254;1984;41;175.0;76.0
52371;83517;1992;28;177.0;74.0
52372;42911;1996;23;180.0;74.0
52373;11354;1988;21;172.0;59.0
52374;45460;1960;20;175.0;63.0
52375;37055;1960;35;172.0;74.0
52376;99234;1956;20;183.0;78.0
52377;101913;2000;24;173.0;63.0
52378;36347;1984;21;173.0;57.0
52379;57132;1988;26;179.0;79.0
52380;19490;1960;24;181.0;77.0
52381;13449;1964;25;175.0;68.0
52382;62282;2012;21;173.0;69.0
52383;102070;2008;44;178.0;77.0
52384;54658;2000;24;188.0;77.0
52385;28232;1996;28;186.0;135.0
